name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"New York City,USA",2023-01-30T21:00:00,8.9,6.7,3.3,67.85,0,0,,0,0,16.6,14.3,276,1018.9,2.1,16,221,0.8,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,D2180,KNYC,72503014732"
"New York City,USA",2023-01-30T22:00:00,8.5,6.6,3.3,70.24,0,0,,0,0,18.4,11.2,258,1019.3,81.1,16,221,0.8,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,D2180,KNYC,72503014732"
"New York City,USA",2023-01-30T23:00:00,7.9,6.8,2.9,70.34,0,0,,0,0,18.4,7.3,271,1018.6,29.1,16,223,0.8,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,D2180,KNYC,72503014732"
"New York City,USA",2023-01-31T00:00:00,8.4,6.9,3.3,70.29,0,0,,0,0,18.4,9.2,240,1018.5,100,16,224,0.8,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,D2180,KNYC,72503014732"
"New York City,USA",2023-01-31T01:00:00,8,6.3,2.9,70.29,0,0,,0,0,20.5,9.3,211,1018.3,100,16,223,0.8,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,D2180,KNYC,72503014732"
"New York City,USA",2023-01-31T02:00:00,7.3,6.7,2.9,73.62,0,0,,0,0,20.5,5.1,273,1018.3,100,16,221,0.8,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,D2180,KNYC,72503014732"
"New York City,USA",2023-01-31T03:00:00,6.6,4.7,2.8,76.56,0,0,,0,0,24.1,9.6,19,1018.6,89.4,16,221,0.8,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,D2180,KNYC"
"New York City,USA",2023-01-31T04:00:00,5.5,5.5,1.1,73.13,0,0,,0,0,25.9,0.6,360,1019.2,100,16,221,0.8,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,D2180,KNYC,72503014732"
"New York City,USA",2023-01-31T05:00:00,3.4,3.4,-0.8,74.33,0,0,,0,0,25.9,4.4,356,1019.8,100,16,220,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-31T06:00:00,3.7,1.4,0.6,79.85,0.019,100,rain,0,0,25.9,9,4,1020.9,100,15.4,219,0.8,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,D2180,KNYC,72503014732"
"New York City,USA",2023-01-31T07:00:00,2.8,-0.9,1,88.26,0.026,100,rain,0,0,25.9,14.6,69,1021.6,100,15.5,1,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,72503014732"
"New York City,USA",2023-01-31T08:00:00,2.8,-0.2,2,94.96,0.26,100,rain,0,0,24.1,11,37,1023,100,15.4,14,0.1,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2023-01-31T09:00:00,2.1,0,-0.7,81.79,0.013,100,rain,0,0,22.3,7.2,172,1023.7,100,15.9,54,0.2,1,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-01-31T10:00:00,2.8,1.4,-1.6,72.6,0,0,,0,0,22.3,5.6,340,1024.3,100,16,86,0.3,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2023-01-31T11:00:00,3.3,0.1,-2.8,64.57,0,0,,0,0,22.3,12.3,124,1024.6,100,16,214,0.8,2,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-01-31T12:00:00,3.8,1.4,-3.8,57.47,0,0,,0,0,66.2,9.4,340,1023.7,99.8,16,123,0.4,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2023-01-31T13:00:00,3.8,1,-4.4,55.09,0,0,,0,0,29.5,11,251,1022.9,99.6,16,84,0.3,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-01-31T14:00:00,3.9,1,-4.4,54.8,0,0,,0,0,22.3,11.4,244,1022.6,99.8,16,130,0.5,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2023-01-31T15:00:00,3.8,2.4,-5.8,49.67,0,0,,0,0,22.3,5.8,320,1022.6,99.6,16,62,0.2,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-01-31T16:00:00,3.3,1.3,-6.3,49.41,0,0,,0,0,79.6,7.7,251,1022.7,99.6,16,37,0.1,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-01-31T17:00:00,3.3,0.4,-7.4,45.35,0,0,,0,0,20.5,11.1,259,1023.1,99.6,16,5,0,0,10,Overcast,cloudy,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-01-31T18:00:00,3.3,0.1,-8,43.15,0,0,,0,0,18.4,12.6,261,1023,99.6,16,1,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,72503014732"
"New York City,USA",2023-01-31T19:00:00,3.3,3.3,-9.1,39.66,0,0,,0,0,18.4,0.4,359,1023.6,99.6,16,218,0.8,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,D2180,KNYC,72503014732"
"New York City,USA",2023-01-31T20:00:00,3.3,0.4,-8.9,40.55,0,0,,0,0,14.8,11.1,50,1023.3,99.6,16,218,0.8,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,D2180,KNYC,72503014732"
"New York City,USA",2023-01-31T21:00:00,2.8,-1.2,-5.8,53.32,0,0,,0,0,14.8,16.2,48,1024,99.6,16,218,0.8,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,D2180,KNYC,72503014732"
"New York City,USA",2023-01-31T22:00:00,2.1,-2.3,-6.8,51.9,0,0,,0,0,18.4,18,60,1024,99.6,16,218,0.8,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,D2180,KNYC,72503014732"
"New York City,USA",2023-01-31T23:00:00,1.1,-3.9,-7.3,53.66,0,0,,0,0,22.3,20.2,48,1024.2,100,16,218,0.8,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,D2180,KNYC,72503014732"
