name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"New York City,USA",2022-12-06T05:00:00,6.6,5,3.7,82.06,0,0,,0,0,12.2,8,52,1026.5,97,14.5,0,,0,10,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-12-06T06:00:00,7.2,5.6,4.5,83.05,0,0,,0,0,12.2,8.5,33,1026.4,100,13.7,0,,0,10,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-12-06T07:00:00,8,6.2,5.7,85.2,0,0,,0,0,18.7,10.3,72,1026.3,100,13.8,2,0,0,10,Overcast,cloudy,"72505394728,KLGA,F8726,KNYC,72503014732"
"New York City,USA",2022-12-06T08:00:00,9,8,6.7,85.66,0,0,,0,0,10.4,7.4,33,1026.6,100,12.3,16,0.1,0,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-06T09:00:00,9.4,8.1,7.2,86.48,0,0,,0,0,13.3,9,55,1026.5,100,12.3,40,0.1,0,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-06T10:00:00,12.1,12.1,8.7,79.93,0,0,,0,0,18.7,6.5,154.6,1026.5,100,14.5,93,0.3,1,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-06T11:00:00,14.2,14.2,10.5,78.21,0,0,,0,0,42.5,25.9,160,1026.2,100,16,76,0.3,1,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-06T12:00:00,14.2,14.2,10,75.73,0,0,,0,0,36.7,15,155,1026.1,100,16,56,0.2,1,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-06T13:00:00,13.9,13.9,10.5,80.09,0.091,100,rain,0,0,34.2,10.4,150,1025.7,100,10.7,44,0.2,0,10,"Rain, Overcast",rain,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-06T14:00:00,13.1,13.1,10.8,86.07,0.598,100,rain,0,0,34.9,12.1,150,1025.4,100,7.9,23,0.1,0,10,"Rain, Overcast",rain,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-06T15:00:00,13.5,13.5,10.8,84.04,0.266,100,rain,0,0,45.4,8.9,140,1025.2,100,11.6,19,0.1,0,10,"Rain, Overcast",rain,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-06T16:00:00,13.8,13.8,11,83.36,0.4,100,rain,0,0,29.5,9.9,130,1025.1,100,6.6,11,0,0,10,"Rain, Overcast",rain,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-06T17:00:00,13.5,13.5,10.8,84.04,0.564,100,rain,0,0,47.2,14.1,160,1025.6,100,5.1,1,0,0,10,"Rain, Overcast",rain,"72505394728,KLGA,F8726,KNYC,72503014732"
"New York City,USA",2022-12-06T18:00:00,13.5,13.5,11,85.03,1.795,100,rain,0,0,29.7,17.3,150,1025.2,100,14.5,16,0.1,0,10,"Rain, Overcast",rain,"72505394728,E5816,KLGA,KNYC,72503014732"
"New York City,USA",2022-12-06T19:00:00,13.1,13.1,10.7,85.09,0.28,100,rain,0,0,40.7,13.9,153,1025.2,100,7.9,0,,0,10,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-12-06T20:00:00,13.4,13.4,10.6,83.71,1.884,100,rain,0,0,47.9,20.5,160,1024.9,100,4,0,,0,10,"Rain, Overcast",rain,"KLGA,72503014732"
"New York City,USA",2022-12-06T21:00:00,13,13,11.6,91.06,3.443,100,rain,0,0,45.7,12.1,150,1024.9,100,3.1,0,,0,10,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-12-06T22:00:00,13,13,11.8,92.37,3.239,100,rain,0,0,27.7,11.8,140,1025,100,3,0,,0,10,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-12-06T23:00:00,13.4,13.4,12.1,91.99,5.936,100,rain,0,0,38.9,7.4,57,1024,100,3,0,,0,10,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-12-07T00:00:00,13.5,13.5,12.1,91.19,3.609,100,rain,0,0,32.3,14,170,1023.4,100,7.5,0,,0,10,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-12-07T01:00:00,13.5,13.5,12.7,94.88,3.692,100,rain,0,0,46,18.7,165,1023,100,3.7,0,,0,10,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-12-07T02:00:00,13.4,13.4,12.1,91.99,2.85,100,rain,0,0,30.7,12.3,180,1023,100,5.7,0,,0,10,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-12-07T03:00:00,13.7,13.7,12.5,92.64,0.298,100,rain,0,0,39.2,11,158,1022.7,100,16,0,,0,10,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-12-07T04:00:00,13.9,13.9,13,94.89,0.134,100,rain,0,0,31.7,11.8,161,1022.4,100,11.6,0,,0,10,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-12-07T05:00:00,14.2,14.2,13,92.66,0.22,100,rain,0,0,13.7,3.5,306,1022.3,100,10,0,,0,10,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-12-07T06:00:00,14.7,14.7,13.6,93.1,0.08,100,rain,0,0,19.1,2.5,299,1022.5,100,5.7,0,,0,10,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-12-07T07:00:00,14.1,14.1,13,93.47,0.3,100,rain,0,0,13.7,2.5,65,1022.5,100,4.5,1,0,0,10,"Rain, Overcast",rain,"72505394728,KLGA,F8726,KNYC,72503014732"
"New York City,USA",2022-12-07T08:00:00,14.1,14.1,13,93.47,0,0,,0,0,4,2.5,0,1022.6,100,3.5,9,0,0,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-07T09:00:00,14.1,14.1,13.4,95.73,0,0,,0,0,8.3,1.4,69,1022.6,100,2.5,26,0.1,0,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-07T10:00:00,14.2,14.2,13.4,94.91,0,0,,0,0,8.6,1.4,0,1022.3,100,2,141,0.5,1,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-07T11:00:00,14.2,14.2,13,92.66,0,0,,0,0,7.9,4.8,30,1021.9,100,1.7,60,0.2,1,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-07T12:00:00,14.2,14.2,13.2,93.71,0,0,,0,0,6.5,2,65,1020.9,100,2,48,0.2,0,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-07T13:00:00,14.3,14.3,13.5,95.14,0.034,100,rain,0,0,8.3,1.9,63,1019.9,100,2.7,60,0.2,1,10,"Rain, Overcast",rain,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-07T14:00:00,14.4,14.4,13.7,95.98,0,0,,0,0,16.6,5.4,200,1019.6,100,4.2,44,0.2,0,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-07T15:00:00,14.5,14.5,13.4,92.68,0,0,,0,0,16.9,2,306,1019,100,7.9,14,0.1,0,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-07T16:00:00,14.5,14.5,12.7,88.7,0,0,,0,0,14.8,12.1,230,1019,100,11.6,5,0,0,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-07T17:00:00,14,14,12.1,88.28,0,0,,0,0,27.7,17.4,220,1019.1,100,12.3,2,0,0,10,Overcast,cloudy,"72505394728,KLGA,F8726,KNYC,72503014732"
"New York City,USA",2022-12-07T18:00:00,13.9,13.9,12.1,89.05,0,0,,0,0,13,7.9,230,1019.2,100,9.3,13,0,0,10,Overcast,cloudy,"72505394728,E5816,KLGA,KNYC,72503014732"
"New York City,USA",2022-12-07T19:00:00,13.5,13.5,11.7,89.02,0,0,,0,0,11.2,10,240,1019.1,100,12.3,230,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-07T20:00:00,13.5,13.5,11.6,88.14,0,0,,0,0,14.8,8.4,250,1019.6,100,12.3,229,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-07T21:00:00,13.5,13.5,11.4,87.37,0,0,,0,0,18.4,10.4,243,1019.7,97,12.3,229,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-07T22:00:00,13,13,11,87.85,0,0,,0,0,22.3,7.9,260,1019.6,50,11.6,229,0.8,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-07T23:00:00,13,13,10.5,84.74,0,0,,0,0,22.3,11.3,251,1020,13.4,12.3,227,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-08T00:00:00,12.5,12.5,9.8,83.64,0,0,,0,0,24.1,13.3,275,1019.9,13.4,16,227,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-08T01:00:00,12.4,12.4,8.2,75.73,0,0,,0,0,24.1,12.3,285,1020,13.4,16,229,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-08T02:00:00,12.2,12.2,7.1,70.86,0,0,,0,0,25.9,5.5,341,1020.6,43.9,16,229,0.8,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-08T03:00:00,11.7,11.7,6.6,70.69,0,0,,0,0,27.7,8.4,300,1021,7.2,16,225,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-08T04:00:00,10.8,10.8,5.7,70.58,0,0,,0,0,29.5,12.3,320,1021.3,7.2,16,225,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-08T05:00:00,10.8,10.8,5.5,69.73,0,0,,0,0,25.9,4.4,349,1021.4,43.9,16,225,0.8,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-08T06:00:00,10.2,10.2,5,70.26,0,0,,0,0,25.9,11.8,320,1022.1,7.2,16,227,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-08T07:00:00,9.5,8,4.8,72.49,0,0,,0,0,25.9,10.4,320,1023,7.2,16,5,0,0,10,Clear,clear-night,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-08T08:00:00,9.5,9.5,4.2,69.49,0,0,,0,0,27.7,3.9,352,1023.5,23.8,16,54,0.2,1,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-08T09:00:00,9.5,8.1,4.4,70.15,0,0,,0,0,29.5,10,350,1024,23.8,16,113,0.4,1,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-08T10:00:00,10.5,10.5,3.7,62.96,0,0,,0,0,31.3,15.2,347,1024,23.8,16,163,0.6,2,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-08T11:00:00,11,11,2.4,55.25,0,0,,0,0,25.9,11.3,360,1023.3,23.8,16,216,0.8,2,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-08T12:00:00,11.1,11.1,1.4,51.18,0,0,,0,0,31.3,12.3,350,1023.4,23.8,16,211,0.8,2,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-08T13:00:00,11.7,11.7,1.6,49.77,0,0,,0,0,31.3,9.5,330,1022.9,23.8,16,320,1.2,3,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-08T14:00:00,11.7,11.7,1.7,50.31,0,0,,0,0,29.5,24.1,310,1022.7,23.8,16,237,0.9,2,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-08T15:00:00,11.1,11.1,1.1,50.15,0,0,,0,0,29.5,12.1,330,1022.4,23.8,16,90,0.3,1,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-08T16:00:00,10.7,10.7,1.7,53.96,0,0,,0,0,27.7,18.4,340,1022,23.8,16,14,0.1,0,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-08T17:00:00,10,8.2,1.7,56.39,0,0,,0,0,27.7,12.8,308,1022.4,23.8,16,7,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-08T18:00:00,9,7.3,1.7,60.34,0,0,,0,0,25.9,11,330,1023.4,23.8,16,14,0.1,0,10,Partially cloudy,partly-cloudy-night,"72505394728,E5816,KLGA,KNYC,72503014732"
"New York City,USA",2022-12-08T19:00:00,8.9,5.4,1.1,58.49,0,0,,0,0,37.1,25.9,320,1024,88.8,16,225,0.8,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-08T20:00:00,8.3,5.5,1.1,60.51,0,0,,0,0,25.9,18.4,330,1024.1,23.8,16,223,0.8,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-08T21:00:00,7.9,5.3,0,57.57,0,0,,0,0,27.7,14.6,347,1024.2,23.8,16,223,0.8,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-08T22:00:00,6.8,5,-0.2,60.92,0,0,,0,0,27.7,9.5,340,1024.2,23.8,16,223,0.8,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-08T23:00:00,6.3,4,-0.2,63.23,0,0,,0,0,35.3,11,10,1024.6,23.8,16,221,0.8,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-09T00:00:00,5.8,3.9,-1.4,59.87,0,0,,0,0,31.7,8.9,360,1024.8,7.2,16,220,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-09T01:00:00,4.5,1.5,-1.4,65.36,0,0,,0,0,35.3,13.3,10,1024.9,7.2,16,218,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-09T02:00:00,4,0.6,-2.8,61.32,0,0,,0,0,29.5,14.8,10,1025.2,7.2,16,218,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-09T03:00:00,3.5,-0.3,-3.3,61.2,0,0,,0,0,29.5,15.9,7,1025.2,7.2,16,218,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-09T04:00:00,3.4,-0.5,-3.8,59.25,0,0,,0,0,27.7,16.4,22,1025.2,7.2,16,218,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-09T05:00:00,2.9,-0.8,-4,60.77,0,0,,0,0,27.7,14.3,32,1025.2,7.2,16,218,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-09T06:00:00,2.7,-1.1,-3.4,64.07,0,0,,0,0,27.7,15.2,20,1025.3,7.2,16,218,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-09T07:00:00,2.2,-1.5,-3.8,64.25,0,0,,0,0,31.7,13.9,32,1025.7,7.2,16,5,0,0,10,Clear,clear-night,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-09T08:00:00,2.2,-1.9,-3.8,64.25,0,0,,0,0,27.7,16.3,42,1025.8,7.2,16,33,0.1,0,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-09T09:00:00,2.9,-0.7,-3.7,62.08,0,0,,0,0,28.4,13.8,10,1026.2,0,16,234,0.8,2,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-09T10:00:00,3.5,-0.2,-4.2,57.11,0,0,,0,0,29.5,15.5,348,1026.2,0,16,403,1.5,4,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-09T11:00:00,4.5,2.4,-4.3,52.56,0,0,,0,0,27.7,8.9,360,1026,0,16,454,1.6,5,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-09T12:00:00,6,3.5,-4.3,47.38,0,0,,0,0,27.7,11.8,340,1025.2,0,16,462,1.7,5,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-09T13:00:00,6.3,4.3,-4.8,44.81,0,0,,0,0,25.9,9.5,350,1024.8,0,16,420,1.5,4,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-09T14:00:00,7.2,5,-5.5,40.09,0,0,,0,0,27.7,11.8,10,1024.7,0,16,318,1.1,3,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-09T15:00:00,7.2,4.5,-6.4,37.42,0,0,,0,0,27.7,15,22,1024.7,0,16,172,0.6,2,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-09T16:00:00,6.7,4.3,-5.6,40.95,0,0,,0,0,27.7,12.3,360,1024.9,0,16,14,0.1,0,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-09T17:00:00,5.7,3.5,-6.4,41.65,0,0,,0,0,35.3,10,360,1025.1,0,16,8,0,0,10,Clear,clear-night,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-09T18:00:00,4.7,3.6,-6,45.77,0,0,,0,0,27.7,5.5,352,1025,0,16,12,0,0,10,Clear,clear-night,"72505394728,E5816,KLGA,KNYC,72503014732"
"New York City,USA",2022-12-09T19:00:00,4,1.5,-6.9,45.03,0,0,,0,0,35.3,9.9,360,1025.2,0,16,220,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-09T20:00:00,3.5,-0.5,-8.3,41.93,0,0,,0,0,29.5,17.4,13,1025.5,0,16,218,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-09T21:00:00,3,-1.3,-9.1,40.79,0,0,,0,0,31.7,18.9,17,1025.8,0,16,218,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-09T22:00:00,2.9,0.5,-9.5,39.72,0,0,,0,0,25.9,8.4,20,1025.9,0,16,218,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-09T23:00:00,2.2,-0.1,-11.6,35.13,0,0,,0,0,27.7,8,10,1026.5,0,16,218,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-10T00:00:00,2.2,0.2,-12,34.11,0,0,,0,0,25.9,6.9,20,1026.2,0,16,216,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-10T01:00:00,1.7,1.7,-10.6,39.43,0,0,,0,0,25.9,3.9,4,1026.3,0,16,216,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-10T02:00:00,1.6,-2,-9.2,44.82,0,0,,0,0,25.9,12.6,10,1026.5,0,16,216,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-10T03:00:00,1,-2,-8.4,49.5,0,0,,0,0,27.7,9.8,25,1026.6,0,16,216,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-10T04:00:00,0.7,-2.8,-8.1,52.06,0,0,,0,0,25.9,11.3,37,1026.6,0,16,214,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-10T05:00:00,0.5,-3.4,-8.8,49.64,0,0,,0,0,25.9,13.1,32,1026.8,0,16,215,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-10T06:00:00,0.5,-3.1,-9.2,48.24,0,0,,0,0,25.9,11.6,20,1027.3,0,16,214,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-10T07:00:00,-0.2,-4,-8.8,52.05,0,0,,0,0,24.1,12.1,39,1028.2,0,16,5,0,0,10,Clear,clear-night,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-10T08:00:00,0,-4.7,-8.7,52.01,0,0,,0,0,25.9,16.6,35,1028.6,0,16,26,0.1,0,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-10T09:00:00,0.8,-3.8,-8.8,48.54,0,0,,0,0,29.5,17,37,1029.2,7.2,16,188,0.7,2,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-10T10:00:00,2.2,-2.3,-7.9,47.37,0,0,,0,0,29.5,18.7,50,1029.6,7.2,16,397,1.4,4,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-10T11:00:00,2.9,-1.3,-6,52.12,0,0,,0,0,33.5,17.4,72,1029.4,7.2,16,450,1.6,5,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-10T12:00:00,3.5,-0.2,-4.7,55.07,0,0,,0,0,25.9,15.5,60,1028.9,43.6,16,459,1.7,5,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-10T13:00:00,3.4,-0.7,-3.8,59.25,0,0,,0,0,29.5,17.9,47,1028.2,88.8,16,244,0.9,2,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-10T14:00:00,3.7,0.5,-3.4,59.54,0,0,,0,0,24.1,13.1,50,1028.2,97,16,120,0.4,1,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-10T15:00:00,3.7,0.2,-2.9,61.87,0,0,,0,0,22.3,15.1,47,1028.4,97,16,60,0.2,1,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-10T16:00:00,3.9,0.8,-3.7,57.85,0,0,,0,0,22.3,12.5,65,1028.7,97,16,5,0,0,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-10T17:00:00,3.9,1.1,-3.6,58.43,0,0,,0,0,22.3,10.8,60,1029.1,97,16,5,0,0,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-10T18:00:00,2.9,-0.9,-2.9,65.77,0,0,,0,0,24.1,15.2,55,1028.7,13.4,16,13,0,0,10,Clear,clear-night,"72505394728,E5816,KLGA,KNYC,72503014732"
"New York City,USA",2022-12-10T19:00:00,2.7,-0.6,-3.4,64.07,0,0,,0,0,24.1,12.5,110,1029.2,13.4,16,220,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-10T20:00:00,2.9,0.1,-2.9,65.77,0,0,,0,0,22.3,9.8,120,1029.2,88.8,16,221,0.8,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-10T21:00:00,2.9,0.3,-3.3,64,0,0,,0,0,22.3,9.4,90,1028.8,100,16,221,0.8,0,10,Overcast,cloudy,"KLGA,D2180,72503014732"
"New York City,USA",2022-12-10T22:00:00,3.4,-0.3,-1.8,69.08,0,0,,0,0,24.1,15,73,1029,100,16,221,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-10T23:00:00,3.4,-0.1,-1.8,69.08,0,0,,0,0,25.9,14.1,55,1028.6,100,16,220,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-11T00:00:00,3,-0.9,-1.3,73.54,0,0,,0,0,24.1,15.9,63,1028.6,100,16,220,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-11T01:00:00,2.4,-1.5,-0.9,78.84,0,0,,0,0,24.1,15.5,47,1028.3,100,16,220,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-11T02:00:00,2.4,-2.5,-1.2,77.51,0,0,,0,0,31.7,22.2,60,1028,100,16,220,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-11T03:00:00,2.9,-1.9,-1.7,72.27,0,0,,0,0,31.7,22,53,1027.6,100,16,220,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-11T04:00:00,2.9,-0.8,-1.7,72.27,0,0,,0,0,25.9,14.3,60,1027.3,100,16,220,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-11T05:00:00,2.9,-0.8,-1.7,72.27,0,0,,0,0,27.7,14.6,50,1027.2,100,16,220,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-11T06:00:00,2.9,-1.3,-1.5,72.98,0,0,,0,0,29.5,17.4,53,1026,100,16,220,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-11T07:00:00,2.9,-1.4,-0.8,77,0,0,,0,0,27.7,18.1,85,1025.9,100,16,2,0,0,10,Overcast,cloudy,"72505394728,KLGA,F8726,KNYC,72503014732"
